B6_25_01215	B6_25_01216	B6_25_01217	B6_26_01218	B6_26_01219	B6_26_01220	B6_42_01884	B6_42_01885	B6_42_01886	NOD_JAG012_01224	NOD_JAG012_01225	NOD_JAG012_01226	NOD_JAG018_01896	NOD_JAG018_01897	NOD_JAG018_01898	NOD_JAG020_01899	NOD_JAG020_01900	NOD_JAG020_01901	PWD_AC398_01887	PWD_AC398_01888	PWD_AC398_01889	PWD_AC401_01890	PWD_AC401_01891	PWD_AC401_01892	PWD_AC403_01893	PWD_AC403_01894	PWD_AC403_01895
ENSMUSG00000004872	324.121071103761	293.745402191749	216.700656584956	154.145794069415	161.49475983318	112.797739208773	204.076972896118	298.138820369257	262.89470627318	11.8027891708737	14.520107665426	12.6847439023034	11.2378555402014	7.0820372391483	8.47015588469303	12.9764817649109	5.9128080798248	9.59110683702748	5.34835749170319	6.33854537443514	6.1075177422666	5.55667738228092	2.83649431498317	5.48296005714036	5.02607026441997	5.429983342289	5.27238550729432
ENSMUSG00000004880	911.170837157004	1245.58046650762	1084.98818984283	843.853782037159	1340.01850451145	766.456116375035	847.453925581933	1293.68986939664	872.217826091719	9.04005772182007	6.50305736613864	10.0811581586729	6.39451390667801	4.97839447975323	5.90442632423627	5.37385009579169	2.46087782665585	4.88125641685619	6.36136411459877	5.8318316526407	9.04774099736672	10.4877452936429	3.43075916941247	7.56305779509363	12.0702151121324	7.68784221601056	13.0190835898949
ENSMUSG00000004891	123.766917460867	60.865595563057	66.7964998481238	68.7211179777007	57.8517573513315	49.70459170321	22.5728938374218	26.8719690637949	26.893950749176	1.23571752630454	1.01698085864256	0.672828021657835	0.997558456042833	1.0674881819578	0.796729823083514	1.05975597587209	0.873058928549007	0.340140582523719	1.14501213673695	1.122059556989	1.07198239821373	1.07184157396535	0.667471215991391	1.23955464984493	1.08593186226077	1.07906803054316	0.751922678875852
ENSMUSG00000004892	455.831972148068	449.234345471839	426.92419882922	190.086567082026	187.012172121315	181.273771531325	225.044861310882	227.556205772105	215.867627400958	59.184106898061	47.1628566578189	39.979415316461	41.2779917359647	39.1838871311264	58.3182501996991	46.0236380115306	35.5422405426676	37.5846028824838	67.4147534827274	88.2533802264356	83.0517880049507	84.0311309241077	59.3878797557258	78.2389833412644	75.542194846005	65.6272862820724	71.9320671025212
ENSMUSG00000004894	775.291672859672	1048.89527998674	571.791221951475	638.266638725101	740.775034073015	559.496118524484	382.836209977098	462.055768494731	421.410891256683	6.20250164187849	7.07816418017099	3.59197893703513	2.4493551373522	1.23140936920361	2.23776004902923	2.35985525101513	2.6335637378099	1.50032414643527	2.36057683366724	1.85499573986454	0.997175141974169	1.241315028598	1.32878427414981	4.42929748678662	2.96689585562962	1.18532440917772	2.38239871378346
ENSMUSG00000004897	149.095520358598	188.454418243764	170.3098269822	137.108501065079	165.635025201104	87.0590535378399	102.418572403792	155.405230944948	138.16942973466	13.6424684421658	12.3699485731936	18.4869692887174	21.7158729143701	15.3936518155982	23.4916457435995	31.3673663709152	28.3595086998249	17.3536905952017	22.3336014767535	22.8685992006992	21.6275353261064	24.0340300314234	13.6930932550006	18.9576280008221	25.381887745532	19.767587563594	15.3642337094527
ENSMUSG00000004902	117.910604875073	163.602610445253	131.321855264915	142.734807942073	101.098484037785	87.9632789951475	97.1155364818924	95.1127905658811	97.2447449337158	0	0	0.0378622465084927	0	0.0345021202867679	0	0.0355863847943802	0	0.040818608286589	0.063456439561744	0.0280215230184873	0.0902385710548985	0.137401691009592	0.0827770651815616	0.0567901738434872	0.0903077431236168	0	0.0758389230931685
ENSMUSG00000004929	179.027801036513	169.523737143608	201.438582284791	116.929286941566	128.125342167087	80.425817257724	101.585263979691	87.9935125663473	104.871052868556	5.05354922359906	4.76384626243314	4.28620240522191	4.94573684977881	5.04818311530297	3.61510439608737	7.47828022876443	4.04804364430186	7.24762435326902	4.49019177571261	5.16669839544761	4.64026845576814	3.75143969755478	2.43846430620985	3.47960040859992	3.73479078305197	3.17013610424983	3.24641254112375
ENSMUSG00000004931	34.1065851049693	22.6790608744406	27.7737340374394	22.7166661597633	45.0383268265769	16.6184140170839	15.0513332896621	20.1729554382387	14.4337998486269	0	0.142574541414611	0.00312700781391304	0	0	0.106984732007055	0	0	0	0	0	0.118299213050382	0	0	0.206903696389626	0.228268199439075	0	0
ENSMUSG00000004933	1411.07749739524	1443.0323508478	1192.00600569365	1132.51010342372	1448.58810922428	864.404135244405	1178.06449417614	1270.73859572234	906.832881510319	4.53874243786133	4.72344995151606	1.70042168293701	2.30799435044916	1.79233479825243	5.81099311101049	6.2890141583597	5.17612578816894	1.9186335327888	7.65759311569682	7.62307513236439	6.79395883437709	6.2500408511427	3.95745825029747	5.20373439019772	6.56948890680707	7.15989506505029	7.14891861243575
ENSMUSG00000004934	564.403571961255	549.683405385585	367.088744408342	443.125397539809	474.578943782029	469.261151037835	347.929770232954	484.387427995292	411.644303115627	4.97584337148434	3.75623607716325	4.38449687539097	6.61551209091144	5.73036399727811	4.49143710059128	2.45276642797427	3.09313025335479	3.86671948983687	6.99736096421302	5.01260262505376	4.47721728246157	4.66181371202896	2.09088583599525	4.5501130790844	5.06371952708219	4.98451211789479	3.91919458731544
ENSMUSG00000004937	39.4563560656805	28.156598759083	27.0804001730393	18.1749736155869	27.6417514774095	18.9772364458497	12.7262342683488	16.6599879796813	12.9664999425336	0.0628692164689018	0.140962974845731	0.0541739758431779	0.136286310291604	0.0387532253005954	0.121233797933173	0.0526377758362645	0	0.0698456433278201	0.0976222206597852	0.235528718273697	0.0879263713636119	0.0508232883232793	0.20526240368645	0.0814331600610573	0.0717067564464217	0.0624927243062313	0.0213611360320717
ENSMUSG00000004939	18.2908061940729	22.0415307511233	20.3755206005904	10.0592602420828	15.2677182444674	10.7031701428945	15.5123963894212	8.8631189862144	10.2772200255128	0.000741238795095362	0	0.0698033544760401	0	0.034108781477604	0.00091315751247457	0.000533290328596229	0	0.000170464284826643	0	0	0	0	0	0	0	0	0.000500381181703534
ENSMUSG00000004951	0.00874718138160825	0.0499419175282349	0.0817693540708919	0.0649803630433267	0.00921429770369368	0.00619760536400001	0.213991788929899	0.0732486685577113	0.0339374180532598	33.4849884606436	21.8535847341764	10.1057030517414	59.0740060910589	63.4605236898215	57.2875712088041	81.5099575708657	68.46435112538	101.718919577385	18.7899519378824	46.2195561257635	29.0375648288637	59.0974960898739	19.5723459615986	29.7688141760836	15.9577112068134	13.1902171322674	21.9498752703146
ENSMUSG00000004952	906.600987628105	853.550835818543	821.645756745102	824.392147428516	943.069917948871	466.809585710888	959.019006281648	1069.32820533276	1422.55995490627	19.5161214365268	20.0433710492546	19.4446506956336	25.9882083070502	34.3225064973078	30.0253626977588	37.8970006407096	25.5080727319182	31.7658923896496	17.5959439303682	17.7012231242546	21.5631292754995	22.2346267040532	10.5360727290824	15.4591868878984	16.1634695220149	13.8987766067885	17.7665052042192
ENSMUSG00000004961	54.7227245106213	51.5444242392838	49.7419957273602	26.2905745754783	22.7035018917915	17.4273993430805	26.3196990276399	36.0102299088595	29.5451326114448	20.4726620595873	3.74544707972447	9.42130616945208	44.9006058729979	75.553366843546	50.6722410133607	71.7152177316561	47.277189632572	113.797054298411	9.17334947536727	2.29567746997817	4.82719652720538	5.70286437572316	11.2347706675472	8.96669862514177	5.90793976491011	6.70733781968003	3.34226294281026
ENSMUSG00000004980	127.797430682354	128.920415751407	114.096667160966	73.6655750816072	129.276834529988	82.5833251382093	80.3174024313107	143.373042118591	110.921001451652	1.70660631345474	1.84097869515861	0.404200202189967	3.99562554905246	3.45068632754606	3.21297323691317	6.76840922534789	4.18040943646696	4.0565094283735	0.401528532508332	0.370176300584001	1.30613000680739	0.31855937395504	0.284569265398995	0.500221154376283	1.6067436455896	1.0733469073849	0.869993829025735
ENSMUSG00000005043	146.736041399262	143.575406187197	113.142671594947	93.3351389914272	97.3219723389573	72.9930959302278	105.907515242467	98.7901374166155	93.2623280253009	2.69444962604918	1.49939923327845	4.67700412621555	2.61029356313811	0.895780790288043	1.09274862160284	1.76187975833211	1.23033135055567	1.10434294108633	2.95038620472261	2.79208216984652	3.96835154009206	5.61330541319078	1.32605756740169	3.71519958760931	3.29385488376663	4.44449443757208	1.95738225232742
ENSMUSG00000005069	352.181788455564	418.113543835329	355.183091395336	202.852870846588	287.196110044822	173.540106522372	271.596357050207	364.765176756022	255.692978834217	1.91824995981713	1.51634918036072	3.75385419364429	6.15039442600997	4.52739741291455	0.62413099590538	4.34126418702044	0.512693829573305	0.673069448715114	1.08077330407779	3.35074934137542	1.47894241583584	1.1656104340584	2.824663938948	1.78362447547184	3.66486704839201	0.81749653831934	2.36027107565112
ENSMUSG00000005089	1122.05894469355	950.149326054238	902.037446600207	464.696701065192	470.366266257739	489.969721031951	707.273378745607	814.269492690079	766.598527021522	246.81964054753	219.843747314878	182.232851991528	149.139858146783	144.266901750866	247.050070298357	181.987891326004	134.34526451301	152.317491958666	111.022378660507	166.472726031455	133.850710448221	142.41797911311	99.9540886686711	101.912931512073	123.47191708865	107.775257372984	123.523569683099
ENSMUSG00000005102	1029.94086143116	1448.41270219607	789.185590810518	593.208003250047	662.67223163831	479.692245542749	725.396617212171	811.392301608631	805.628296979165	4.11078337254063	2.56628688445429	2.64912005023381	1.57484072774754	2.39023596614679	2.49567688097015	3.66617416410678	2.36019457116792	3.14379970965344	1.92157847620654	2.58524099812839	3.60961754222711	2.98333143277541	2.20791233942712	4.67526989013293	3.38676162078466	2.87272714609563	2.29567098367054
ENSMUSG00000005103	31.8351374170525	29.3799065168372	21.2184161917831	11.0785030924072	12.0744648828638	7.14992020812478	13.4878517299792	14.3792663512746	14.7478034913839	2.11710744439357	2.61142236515542	2.26120279300143	1.45806311514214	2.17303344998555	2.18034215975196	3.44450241300019	1.51870121173987	1.61085944557902	1.605018344964	1.33846703761664	1.22722418302201	1.61736614471277	0.774639078732829	1.35519116585734	1.17079872338368	1.41548256943031	0.942003129084569
ENSMUSG00000005107	894.968025293166	800.532893193104	1101.95148780379	383.81720864995	539.726496580288	356.573192521507	403.334677033524	512.619855160355	432.905324139832	2.72010529907955	5.2816894017833	4.35353999749059	3.37695476222275	1.86568008074897	2.41734732105633	7.45245725838623	2.72462378349555	5.22410044529137	4.42857013817938	4.68978908136296	4.72057326413434	6.5986708562305	7.17680178824344	5.92109617633403	7.64277410616749	9.25219232272373	7.86877428395515
ENSMUSG00000005131	102.72452401939	97.1199757935591	109.281152425297	59.002589929283	49.712313488091	36.6524557326259	69.7829080750731	61.2515283680668	80.1186543876018	0	0.0413396262320299	0.0383515205426461	0.0399910928950403	0	0	0.0399382367262491	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000005150	160.367321971788	150.755462777434	126.16761057083	119.23635878843	144.339877173361	85.3591815670006	87.7351814240014	89.2163407014606	67.4430745584452	10.9827715484654	8.25721681121991	9.29425590754652	8.4752095488743	12.2491445820754	12.8977148915656	12.16703238088	9.04226494125377	11.188034646124	20.3377874119422	11.5276708898806	15.9001404050192	15.1977250504354	9.52627364195441	13.3205283133292	8.62088733860076	8.8733088743663	10.0386456515285
ENSMUSG00000005161	837.503480337782	782.267704645641	516.455331191664	638.92916172512	755.40692796925	796.542291197475	560.361207558917	865.790253840035	704.307332201039	27.920599942465	28.3358162307384	30.5548209523929	34.0368527598433	45.1746663390387	36.5839627579035	53.6553408061192	26.4018812904221	45.1313936587138	37.3490569338593	41.0172873557574	41.6297893717035	45.0927619648196	19.906866118713	39.7706205346316	38.0223158020561	40.492113078773	27.8701611022441
ENSMUSG00000005202	47.7376907273778	60.6039530499943	56.6343053082823	21.0523581311056	39.6741075814522	20.983559466876	40.2601371298754	28.4882440376637	29.8281800122724	2.2102234970801	1.89982526067767	2.07506142692382	1.75023844607664	1.46667760353697	1.97358237316663	2.44566462584084	1.89522508240363	1.68130078897943	0.668414440164916	0.597626299644783	0.708153929572576	0.634443851285695	0.476294447147212	0.293226973477796	0.765003777700241	0.664546057450246	0.652975993281245
ENSMUSG00000005204	379.414422000129	399.264806132877	301.702694075185	211.589559227553	227.076486521079	199.88370570837	284.372458056477	289.340349765831	273.994641677762	8.01356321308171	5.4123124253019	8.66427181668804	6.42618635325339	7.3854395475906	7.93134449814719	12.1202045005414	8.46610197075669	5.2399294124054	7.85902947468575	9.57484448738253	10.8460867782174	7.75921763521357	5.85479910023273	8.66959131783747	6.8094823665188	6.03009392228351	6.11584221674514
ENSMUSG00000005225	20.0721917175517	18.6837672299872	20.5465661759635	13.4343467690042	14.6966083517063	9.46542178016446	16.7036347144318	20.3138452422494	15.0701314073301	0.0951665776928543	0	0.0902236841470143	0.0787523576406292	0.543719501550201	0.374921781185745	0.641546570640322	0.631407368391923	0.713650742562172	0.669222578082366	0.967812122813897	1.08072346180091	2.29350890139949	0.618838503922736	1.12679460125049	1.19280289203039	1.00785362370835	1.02807984619299
ENSMUSG00000005233	962.324947282025	873.262338036233	847.15411007492	537.25774824753	517.898117249865	380.878018185265	618.951811105326	1020.75392170021	883.470410354866	81.531920980654	80.6922932468646	68.468192378914	67.0848116467237	96.343782072149	99.4475322850658	126.146518922343	87.9065578075942	146.976224394082	69.7463665000259	59.7767309057285	83.1065266411807	74.839677484975	62.8089159934034	56.5596923953901	82.7238924330856	68.2397739222673	51.3882571799217
ENSMUSG00000005237	66.1753238709019	69.9310518787582	56.5862278641875	38.3446325848826	66.9137384890224	38.1892173032982	44.3562364348308	64.2075938265972	57.6697937779822	10.5891476787157	5.2902076389565	5.31964645933847	8.5416579487772	9.1625548997559	9.52614597074684	13.860828550092	9.42840254003265	11.518021266029	5.63877816121216	7.71184361655104	5.69487036793293	6.90012282735232	3.74322846149933	4.68699274158796	6.82566417405715	4.135681374469	4.12031063399196
ENSMUSG00000005262	457.524475313424	632.334971581075	547.50353161836	460.89039709303	609.272092935665	539.274349723074	523.457811567358	473.225737101575	598.128131934217	3.06671981748781	2.137989317036	1.68026550363778	1.48999038985661	2.64558314749027	3.10834639542796	3.01925207312342	2.65425490944061	3.29091995091837	2.46925316605573	1.90701643838303	1.32736168883963	1.62113740176339	0.911744032962552	0.860536691047104	1.44925489067546	1.0990803918844	1.00077840524435
ENSMUSG00000005267	117.331293073567	93.7406007106171	96.7352480809387	69.2657170944369	82.121560899516	61.685494772015	65.9086181630108	69.4566062342496	61.9029613299336	7.87380143874641	8.90536729660071	6.77079303831796	4.67535282833039	5.3950160606765	4.73553599926515	6.59674870070731	4.669496306616	4.10934656386671	5.40169469260799	10.0630418866522	9.45739187019838	9.2664922050179	5.53175024741803	6.58531360563979	12.3258123710205	6.44831614410297	8.43773868949615
ENSMUSG00000005268	557.572646331147	503.848180935387	620.956607269065	458.790450837442	494.486218759894	382.837769726166	657.170296730505	730.504568344342	430.69499970642	29.222713066398	17.0757615123981	39.1811821611415	18.2207086377806	20.0180209879105	22.1563268580154	30.7916820494293	13.0372367426184	16.2094490685028	46.3485212783697	64.1256963964742	47.548549070657	52.7809094924071	32.1312922716125	58.6008208841882	59.4784389338138	47.9678793617212	48.4142748695714
ENSMUSG00000005299	110.601435263273	113.909758343057	89.1497355697913	76.6558471183492	86.1576687795354	64.0630970309466	79.2635772826814	76.526612645142	67.5612901479497	8.08633495651899	10.2230752090145	9.78147549935397	4.98838406855539	6.28060394475984	6.66887872771231	5.69827977559402	6.34986604406474	4.75753959723646	13.8367458343233	20.8407958009741	22.050808684675	21.0624086345663	9.13732527637948	22.2738691067884	17.2315357561592	28.2616415324129	16.1143471820366
ENSMUSG00000005320	30.823842276399	26.3201292099764	19.4151597059382	20.600985630672	22.6406815228323	15.3607608572577	22.2973260998835	39.0177936752701	32.2857145989711	0.301040379749985	0.335357983481808	0.394095088720487	0.444239858356403	0.638227804176873	0.449792811430703	0.548806563394899	0.278199992777047	0.833022688687862	1.14510798740177	0.815807354712852	1.02273298273107	1.21128049233548	0.585468817364119	1.14553775978004	1.16024891251243	0.622561413289744	0.742812830243935
ENSMUSG00000005338	60.2931907690049	70.3068381034048	58.4886918336575	33.9286514768619	45.2344345463929	30.8742921388352	39.9431219759541	54.4468126716739	40.4250080718981	5.21551786515835	5.01216921563029	7.01669430571709	6.40684501135449	6.85210173304642	7.42407021881335	7.82948557954663	4.15746834375102	5.10809278700727	5.21699526283475	8.03855323363565	5.70835369760699	9.02839033171708	4.64544609790159	4.02700475835676	8.95944528064769	8.34217912053879	8.73448084023399
ENSMUSG00000005339	12.8485555439619	15.2771452792051	11.453824360391	5.71461973591146	9.40914420122652	5.62303229980407	8.28239689783272	9.34902107034092	11.735636954202	9.54480842702216	7.55874883821901	9.69124204960349	1.69099375272631	2.69633558509333	2.06804927150587	3.08819631279247	1.44099099349228	1.06291852677195	0.978416709375276	1.0158445091577	0.716284411029685	1.21397398965723	0.364314972455268	0.398333552746407	0.928435592151101	0.7600973309516	0.457008346787187
ENSMUSG00000005355	1158.15477096667	915.718464725491	845.496356744767	633.500752719029	703.360383452245	764.947996174784	649.300766759558	828.667133546526	739.887807118044	6.60743234496008	5.685989247194	4.23929359267687	7.30441592677256	4.49577673105151	10.9733620220146	6.13834174330383	5.21218585432512	3.76464210795515	1.57754135484374	2.1974831342409	3.07899281897088	1.2747522653919	0.496679514177681	1.78774487752995	0.739186654600233	1.67678649636102	0.776830206968444
ENSMUSG00000005370	1731.54085872212	2254.1925197488	2069.27403162242	1279.05531187347	1773.06437009185	1044.77904661822	986.819289765865	1871.08448968813	1492.53419706648	0.0188910188411922	0.0300902440411487	0.0399910928950403	0.0379171865153933	0.00018389455686029	0	0	0	0.0213338552764106	0	0	0.051100427379706	0.0345847212886774	0.0627185109456356	0	0.0372960918344458	0	0
ENSMUSG00000005371	72.170803182492	103.468912503648	84.3575007995294	65.0110327841783	49.3295253703375	37.9450711189757	63.1400370174373	65.5773443754709	63.3168922941332	3.72645889971917	4.54313893200273	3.45030360018835	1.53206420591218	2.90655720357573	2.85990385072594	3.53192652762658	1.45683363064409	3.15934254674445	3.64626200062801	3.32689233955171	3.272482496249	4.98754253546254	3.45564010287406	4.84901108221076	7.84465871769881	4.41828032870361	4.20121061571843
ENSMUSG00000005373	492.868848175458	457.001851762961	529.624237851296	392.631750007199	416.871987994084	288.229159378971	237.116476441574	239.174829121889	294.870814490093	19.7599541093124	15.8771467644592	21.1097721915555	19.4584000846365	19.7301397523492	13.5359735916638	26.5132306736329	16.1382183485455	25.6576294572407	9.97242557915193	17.8328817306004	13.8695169556401	14.7286655988681	7.85295411259686	11.464632205892	14.9836206926228	15.1300472996286	9.11201201868136
ENSMUSG00000005374	1547.61409091901	1140.05938577011	1491.33384242588	777.798202317537	1453.13965412511	548.939001045523	959.074178715564	1166.20384859775	875.780093356366	4.31869026135766	3.01957988714463	5.08964991140526	1.95602150832638	2.78916385515325	2.49268864227222	5.85356919005509	1.68301866054201	4.42878597875709	0.544702630056021	5.73571691863393	2.72792325520495	1.20027678135729	2.4911549473655	4.24613527888829	2.31446914964629	0.941325334095275	1.08654387310334
ENSMUSG00000005378	265.822588451257	288.807583816492	229.395849926414	181.18493276295	230.69549326195	139.006694433899	173.183532984633	184.322062802243	130.394299393934	20.9095365801135	19.395073164847	19.1266214304305	19.2001153151809	28.7187787462377	29.6199411134284	27.9989305968544	23.8434531361519	26.4930930690473	47.7267874462872	33.0842568079841	38.0182318739707	34.9641587468835	16.8804981799338	26.2411656251509	35.8205641789527	29.7461179410009	27.7260873283664
ENSMUSG00000005410	90.2199055712109	84.5174087428117	56.3541179293526	56.4722555213408	64.3297197845667	70.4574012472588	45.1917361322469	58.7886121669068	51.1508866467109	0.7660585728539	0.380427928269367	0.344951810200996	0.306979033298436	0.447553102013349	0.455393715569085	0.612820850379088	0.36428183761221	0.351797073771009	0.738244252502379	0.954468339858689	0.697888236414265	0.924571573873999	0.496230262808578	0.956254722125301	0.875992530275324	0.6245857327038	1.1735195176048
ENSMUSG00000005417	114.986185898241	105.421898862034	98.0336276829512	46.471590385163	60.7578001048419	37.0451974839505	69.911526526169	66.4572292345577	54.3189558734855	4.33523787309957	5.92068840597296	4.9981874622981	2.79174917631795	4.59911988007902	5.4106780947077	5.64445779445996	2.5643242862686	5.15031627046558	5.47715863187269	10.2531688085935	6.58128979145221	7.267691258416	4.69391022921314	4.57813977345923	6.70290596241911	4.74762852404871	5.82617622173896
ENSMUSG00000005447	141.271819341503	147.080084540392	105.284810790157	89.3992677820365	96.9377788313934	80.8265562190864	85.4248697980359	88.6331775909767	86.0212599097264	11.4535755665856	8.59522310352185	14.8923849595192	8.45606614897996	8.60231652378615	11.9573995921943	15.3879774785492	11.4144722853158	7.7857535981884	16.8386583972333	19.2649615003871	25.8672705862292	16.3529831993698	10.8094010877994	13.2781257003807	12.9456762210644	16.1406194145478	12.2272299139689
ENSMUSG00000005465	26.4759336969689	27.170527481348	33.4508695807996	25.1336725020341	18.5006024025388	20.0641464492849	22.9066690961068	34.8229221854646	20.366611498259	1.1853832071321	0.353084957804179	0.651588891699774	0.0795703054768208	0.0722539197572553	0.103482973212718	0.172408643723092	0.0804935715891291	0.13046435006848	0.743227140055503	0.93511567155853	0.908870076499786	0.670498614100086	0.211498202264599	0.614047206458311	0.371264595725494	0.71348555454574	0.54698453715701
ENSMUSG00000005470	173.067967843825	190.474350581014	182.464378707404	110.120879532433	127.718146632718	87.157960380378	140.511832110197	161.510546439319	129.832017768797	3.19619393790279	3.06190368119852	2.28316897273489	3.45875101731703	3.41690250491972	3.00925689919297	3.97779485614168	3.28048534661731	4.76931092943516	5.05355371283687	6.75264489464758	5.65283344978001	9.18997010882021	2.90878175665469	5.4566490514071	5.46536313034272	3.83436339310221	4.8356661888671
ENSMUSG00000005493	356.104362386724	397.355843879778	322.457636664355	271.487325260423	355.135314655541	195.158675943683	242.826985240268	268.822341658876	298.515026236274	19.8117864188154	16.4802078197881	16.0162409609823	16.5940217711509	16.7808141249702	25.5601331384157	27.4913500004271	16.5839186108008	19.7633324667146	62.5620353317704	66.3617289723124	50.9971605887683	72.6610978164071	34.4434995188813	83.1224703278248	58.9298989520311	57.1433630376739	47.8867328098715
ENSMUSG00000005501	392.211652537722	589.470004826366	504.580668810362	280.756933673187	343.836891681113	303.927882987432	531.92458395189	446.023664607109	574.508249971474	35.6302306594688	38.483712394642	32.5451790275728	23.6199796481431	21.2083247543435	16.6516665827621	32.3046344549971	17.2342738022133	22.1717249478712	21.2492810124075	24.0070494012427	20.0803574903003	21.7019789494617	16.6661978770294	21.7761575944182	18.0585680847115	21.0093999742982	16.284881375312
ENSMUSG00000005503	382.183938697206	345.743209838383	344.634320354129	203.424122122311	281.397886255864	195.579176476619	195.417431437968	253.028684380285	190.986276652417	1.09902461237284	0.963137708411471	0.614341699591968	1.38175019928293	1.15381769475004	1.54760459858163	1.22958419686612	0.691336325557183	1.35174547687391	0.840492431752542	1.24289517341283	0.157857210072751	0.584571498809764	0.651627871035512	0.437815552304273	0.347410100533397	0.207161922689906	0.647809695973306
ENSMUSG00000005510	463.547334690924	396.066736793266	287.674960572103	218.086573780812	184.869784685877	119.939156233525	359.045771730516	458.943650756365	441.927889608313	0.736999321585717	0.777637954655416	0.52398963732233	1.42200271845034	0.258014419155963	0.317054117993214	0.740745880172601	0.206897099356381	0.340896970555755	0.436242365993025	0.462521216416977	0.579800418942907	0.33037174647161	0.173742984163952	0.448119341021073	0.49889398422688	0.569922453662544	0.628022309832272
ENSMUSG00000005514	66.4143849011439	75.7880271539346	64.655135085724	76.3223045042986	116.325266418265	87.5800483734323	70.8986632579863	118.366014169266	78.7814336687796	21.4414010387184	16.8076761487323	22.8377436172864	16.1768010177014	14.0180539008563	15.5139466883686	17.2062442095302	8.53876721208133	13.8452519323736	20.2784621833616	18.8642669257721	16.9391840265007	26.9098716390896	14.3517466281646	19.4396577548459	21.0071750806133	20.5815552363786	31.0162525205287
ENSMUSG00000005534	27.3895774270914	31.8591689917774	25.8335383975747	9.90529738776411	16.1138801976909	9.55986053675338	17.6289323055648	22.7032395802669	24.5570504764071	4.78823880977177	3.18879957551023	2.89415021439087	1.91034910254406	4.69162543095138	1.60551792463212	3.9803750852429	3.00731920072532	2.88628194917593	2.98993525944026	3.62390629450919	3.55759911781321	3.78633840392936	2.35379319406612	1.93060323009601	2.74630844421933	2.63874401187034	2.80998085602421
ENSMUSG00000005540	34.4615578453253	20.3921477055926	21.9301376947647	11.4175374583037	11.553195925593	10.0615924312253	11.7429216491499	12.3950049864698	12.958299601718	0.499755659873843	0.000514420206433718	1.01238140011922	0	0	5.55137260042585e-10	1.26823105318531	0	0.328269852400497	0.447858711591644	0.421781341335876	0	1.78811877019407	2.94522401844103e-08	0.352822833072521	0.315245660687924	0	0.422809601785399
ENSMUSG00000005575	150.194785020731	128.182623800402	172.390990556293	79.1283765136227	111.532765633729	72.4167275436791	80.0382697453157	118.352709335564	90.5783947832593	0.208530175143998	2.32728881114064	1.10833760481415	0.482720577177819	0.757092547445419	0.96372029162685	1.82160925597245	0.751770361667002	0.700348926891477	1.25718396151283	0.558355359442478	2.11844399868547	1.06667767806649	0.519538929541194	0.270812196370338	1.88331449459755	1.58799565909218	0.697239023628302
ENSMUSG00000005580	104.014158085273	136.546488069713	117.508984803766	74.0100446747165	103.994828989083	66.248086033838	58.0438215147328	89.602881159597	74.0281381160592	0.109190077791278	0.15228371606785	0.34229496159466	0.486799419906012	0.296182297865767	0.274275997584892	0.571119827904831	0.242126535195708	0.315930185826192	0.341707061841735	0.105248737956195	0.329521014383392	0.359801956023173	0.0627185109456356	0.256444485924663	0.207392303271619	0.198442669092195	0.0919231275568633
ENSMUSG00000005583	72.2383946628784	104.42185320454	84.4574349324565	77.3698720620335	51.2377831827624	40.9294487280379	53.2169404225386	57.7721387388908	68.3362030447479	1.53717279649625	1.49870942968196	1.74903267417623	1.94381449721001	2.29494054616764	2.67809773495028	3.84391072655893	2.26959507149492	2.62917787318872	1.20958471312647	1.65241233196464	1.27883092766228	1.91677300155467	1.49556180849095	1.45030425378675	1.67313362675914	1.45088204907414	0.928396377258875
ENSMUSG00000005609	153.824824603251	142.240978199826	159.595036338678	102.602745314333	104.11833464735	80.0736098141234	98.7977199339255	82.7614589418396	109.95097748334	18.397414757001	17.9637275763529	18.7130906959993	17.1167038841222	17.4376052677035	9.06705160766875	23.8064278575451	12.7250935317448	17.274266916503	15.3746742960893	18.2913462777799	16.5854017450195	17.402232006859	10.5090977230664	16.9746312025806	12.5972861451873	12.8424997493992	9.42185751816315
ENSMUSG00000005610	288.772300400293	220.777066966974	288.535501071746	139.611870030951	237.049762701728	97.6363722906575	227.759090997231	229.15046157507	189.471245032329	55.0874243657931	35.3216231524228	29.749726171194	79.0952701605551	63.4108464774472	79.7588640974781	80.5901457528342	68.7889057230107	87.9667063852195	25.7927733361772	49.9702384858033	34.9580219580934	33.5744739823064	24.0504411470115	34.8343570927577	44.95475465713	40.5303692259901	34.1238032252395
ENSMUSG00000005621	97.8389887584735	77.3487725657394	67.7632960313996	37.3012387064671	57.3795355315253	37.8578261727004	45.5412936165548	53.1872990440584	41.8206226374971	1.0495042243599	1.76134437902546	1.37008826325099	2.16700539191059	2.73099265549174	2.34277420041441	3.31604754670372	1.84401771805928	2.58457451880368	1.69222134223361	1.93172689583713	0.821262005962736	1.73584352032381	0.742131655222357	1.34421646041762	1.4525474948131	1.05858842873737	1.14862651868309
ENSMUSG00000005625	1196.31099953384	1596.97677460201	1396.26119312525	619.376093991282	1114.47841929653	687.478202498651	1699.00577964948	1232.53688859172	1285.56212699506	35.3756580172382	31.9730554726962	31.9869629553058	38.6768596528537	42.4362044425932	51.2911051199916	51.8819589128358	35.1172548422676	40.7889231785732	35.1049747729226	41.6699852024777	32.6231714936958	33.7833785066706	19.9465519188025	24.5784800256259	28.6624724994438	29.5692429467381	26.8096169212503
